Reference,Location,Site,Section,Img. Ref. No.,Mineral,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,Total_pct,Si_wt%,Fe_wt%,Fe57_CPS,Si_CPS,Al27_CPS,Si29_CPS,Data Reduction,Internal Standard,IntStdWv,Li_ppm_7,Be_ppm_9,B_ppm_11,Na_ppm_23,Mg_ppm_25,Al_ppm_27,Si_ppm_29,P_ppm_31,K_ppm_39,Ca_ppm_43,Sc_ppm_45,Ti_ppm_49,V_ppm_51,Cr_ppm_53,Mn_ppm_55,Fe_ppm_57,Co_ppm_59,Ni_ppm_60,Ni_ppm_61,Cu_ppm_63,Zn_ppm_66,Ga_ppm_71,Ge_ppm_72,As_ppm_75,Rb_ppm_85,Sr_ppm_88,Y_ppm_89,Zr_ppm_90,Nb_ppm_93,Mo_ppm_95,Ru_ppm_99,Rh_ppm_103,Pd_ppm_105,Ag_ppm_107,Cd_ppm_111,Sn_ppm_118,Cs_ppm_133,Ba_ppm_137,La_ppm_139,Ce_ppm_140,Pr_ppm_141,Nd_ppm_146,Sm_ppm_147,Eu_ppm_153,Gd_ppm_157,Tb_ppm_159,Dy_ppm_163,Ho_ppm_165,Er_ppm_166,Er_ppm_167,Tm_ppm_169,Yb_ppm_173,Lu_ppm_175,Hf_ppm_178,Os_ppm_192,Pt_ppm_194,Au_ppm_197,Pb_ppm_208,Th_ppm_232,U_ppm_238,Primary RM,Spot Size (µm),Rep Rate (Hz),Method
This Study,Norilsk,Talnakh,OYG-2 1077.2,49,pyroxene,,0.255461,13.686987,2.540469,48.600306,bdl,19.727099,0.831416,bdl,0.216494,bdl,9.411899,,95.270131,22.71891642,7.315895064,,,,3717000,EDS IS,Si29,22.717567,38.528994,<0.0386198642265114,1.794688,1799.231322,77330.59872,12676.40249,,138.122809,17.492527,132443.4167,106.999741,4727.525733,711.287029,1599.31673,1953.710779,52273.12211,40.255529,47.43428,,7.951149,54.340421,6.588094,,0.613374,0.102229,19.673413,17.765138,20.309505,0.025444,,,,,,,,0.014539,0.390742,1.326706,5.115996,1.033649,6.179178,2.203604,0.697429,3.044154,0.520232,3.475788,0.695158,2.149082,,0.252165,,0.270339,0.8928,,,,0.156751,0.016357,0.005225,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,52,pyroxene,,0.265679,14.541168,2.746453,50.201066,bdl,20.186105,0.882738,bdl,bdl,bdl,9.296222,,98.119432,23.46721485,7.225979013,,,,3632000,EDS IS,Si29,23.465821,36.747476,0.180687,2.768967,2154.162408,80581.63082,13633.64226,,193.358369,417.691622,133989.8404,110.876006,4946.595159,703.03601,629.353331,2006.327733,50780.03759,37.474917,55.590531,,1.267154,57.960579,6.664293,,0.774372,2.064992,19.547029,20.157141,34.447826,0.915167,0.286283,,,,,,,0.114983,3.848395,2.41698,8.283435,1.412642,8.306901,2.722035,0.743867,3.449476,0.570219,3.871861,0.795491,2.21752,,0.28863,,0.333215,1.175638,,,,0.143142,0.258124,0.093863,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,54,pyroxene,,0.235024,14.39043,3.688094,49.400686,bdl,20.655313,1.026439,bdl,0.360824,bdl,7.918615,,97.675425,23.09306563,6.15516129,,,,3607000,EDS IS,Si29,23.091694,39.763898,Int2SE,1.77806,1669.529499,80867.11349,16395.10296,,144.323089,7.851176,136702.8303,111.440517,5064.008563,807.054716,1256.188171,1607.181924,42488.71754,31.981997,64.425827,,0.715843,42.904368,6.534949,,<0.438742191982847,<0.0461833886297734,18.634997,15.609985,24.685021,0.031174,,,,,,,,<0.0198588571108025,0.314047,1.006798,4.562919,0.856702,4.849256,2.078252,0.581911,2.794095,0.429506,3.00192,0.614239,1.632583,,0.230917,,0.191661,1.270043,,,,<0.0531108969242394,0.022168,Int2SE,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,74,pyroxene,,,,,,,,,,,,,,,0,0,,,,3472000,Stoichiometric,Si29,22,34.43,0.0836,<1.21,1683,74844,19536,,142.78,25.52,131780,103.4,5165.6,790.24,1876.6,1331,37070,29.458,67.32,,0.638,37.18,7.37,,<0.594,0.0792,18.854,15.4,30.998,0.0814,,,,,,,,0.01914,1.738,1.3134,4.8422,0.902,5.148,2.2,0.5126,2.64,0.4488,3.388,0.5742,1.6676,,0.2244,,0.2288,1.5004,,,,0.0924,0.03014,0.00352,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,75,pyroxene,,,,,,,,,,,,,,,0,0,,,,3224000,Stoichiometric,Si29,22,52.448,0.1518,2.156,2314.4,76010,23584,,163.9,67.54,128700,108.46,5715.6,789.8,2136.2,1436.6,37730,29.458,63.866,,<0.462,36.146,8.052,,<0.638,0.2134,27.544,17.116,36.762,0.2068,Int2SE,,,,,,,0.03344,4.114,1.4542,5.896,1.0384,5.478,2.178,0.6622,3.124,0.484,3.19,0.6006,1.7072,,0.231,,0.2464,1.892,,,,0.1518,0.05126,0.03278,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,105,pyroxene,,0.265679,14.26984,4.11968,50.150409,bdl,21.185721,1.129083,0.27,0.247422,0.26,8.402355,,100.300189,23.4435345,6.531173727,,,,3548000,EDS IS,Si29,23.4435345,34.29789097,0.126595086,,1901.270648,77480.88152,16340.14355,,150.5074915,91.42978455,137379.1122,130.1116165,5286.517029,887.8066515,2032.554441,1983.323019,55795.61211,33.73524614,53.73258107,,,52.44318667,7.197165091,,,0.288355474,22.92777674,21.80248708,26.44430691,0.025084582,,,,,,,,0.070330603,0.53685694,1.608226467,6.235980177,1.204997673,6.962729746,2.508458191,0.73378263,3.915070261,0.640008492,4.360497417,0.834589828,2.578788795,,0.342275604,,0.304765948,1.33159276,,,,,,0.00703306,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,106,pyroxene,,0.265679,14.52107,3.570389,50.575928,bdl,20.267707,1.005911,bdl,bdl,0.23,8.959707,,99.396391,23.64244951,6.964404975,,,,3513000,EDS IS,Si29,23.64244951,31.01889376,0.193868086,,1815.740123,80526.18304,15722.22893,,166.4428446,,137457.2015,121.7822574,5184.789178,857.2752194,1806.283143,2056.893108,54306.70653,34.39976404,61.44672629,,,55.79618085,6.950880157,,,,18.48839552,19.97786984,24.351723,0.044211381,,,,,,,,,0.139490452,1.189215211,4.778139047,0.981161655,5.390478489,2.4351723,0.600518218,3.097160886,0.550869074,3.90100417,0.815664508,2.257853929,,0.264795435,,0.290802129,1.340526887,,,,,0.012294074,0.00685631,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,107,pyroxene,,0.275898,14.340184,4.502221,49.917387,bdl,20.787915,1.313842,bdl,0.41237,0.25,8.086872,,99.88669,23.33460499,6.285947921,,,,3376000,EDS IS,Si29,23.33460499,56.00305198,0.310350246,2.496802734,2592.474615,78217.59593,17197.60388,,322.0175489,294.0160229,130907.134,119.9398697,5635.307106,744.3738993,1764.096137,2156.117501,55909.71356,30.52166333,58.12650104,,,60.66997298,7.350400573,,,1.145729105,24.92135813,28.77156796,45.26913369,2.356795104,,,,,,,,0.242679892,13.30072485,5.553635988,15.14415864,2.321793197,11.94731776,4.130225084,1.068724909,5.040274678,0.854046543,5.576970593,1.129394882,3.243510094,,0.46902556,,0.408355587,1.810765347,,,,0.126006867,0.252013734,0.114339564,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,108,pyroxene,,0.275898,14.189447,4.315855,49.43108,bdl,20.47171,1.241992,0.22,0.484535,bdl,7.887066,,98.517582,23.10727375,6.130638166,,,,3332000,EDS IS,Si29,23.10727375,45.96036748,,,1915.592994,78749.58893,21951.91006,,171.4559712,24.0315647,138874.7152,147.886552,6379.918282,1048.145937,2576.461023,1511.215703,42355.63278,28.14465942,75.56078515,,,38.68157625,8.619013108,,,0.106293459,19.38700267,20.93519001,44.36596559,0.134022188,,,,,,,,,0.254180011,1.497351339,5.846140258,1.116081322,7.024611219,2.472478291,0.697839667,3.905129263,0.623896391,4.020665632,0.808754581,2.294552283,,0.321191105,,0.302705286,2.153597913,,,,0.062389639,0.035123056,0.008549691,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x1,pyroxene,,,,,,,,,,,,,,,0,0,,,,1780000,Stoichiometric,Si29,22,40.37,0.0748,15.73,4965.4,105446,90046,73674,194.04,10012.2,4950,4.114,34.32,146.52,1130.8,1960.2,185240,12.584,315.26,,14.52,54.12,33.022,,2.068,9.284,70.906,1.3618,2.904,0.0572,,,,,,,,5.324,84.92,0.7502,1.4036,0.121,0.495,0.1232,0.154,0.2662,0.00946,0.1276,0.03168,0.1144,,0.0143,,0.02772,Int2SE,,,,7.788,0.1804,0.1804,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x10,pyroxene,,,,,,,,,,,,,,,0,0,,,,1850000,Stoichiometric,Si29,22,30.822,0.1804,16.588,6322.8,106172,87120,71280,233.2,9994.6,5412,5.456,14.52,131.34,1027.4,1885.4,187440,11.748,329.34,,6.842,48.18,33.77,,<1.188,8.47,74.03,1.4278,1.826,0.02772,Int2SE,,,,,,,4.026,172.04,0.8932,1.6962,0.1298,0.6578,,0.231,0.1452,0.01474,0.1804,0.03718,0.1628,,0.01298,,0.02684,0.0374,,,,2.86,0.0836,0.2156,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x2,pyroxene,,,,,,,,,,,,,,,0,0,,,,1690000,Stoichiometric,Si29,22,37.994,<0.154,16.61,4606.8,104038,88418,72342,172.92,8551.4,6446,6.71,41.8,140.14,1702.8,1931.6,182820,12.298,303.82,,8.404,61.38,31.834,,<1.078,8.448,84.04,1.6632,3.784,0.0792,,,,,,,,6.49,183.48,0.9306,1.5444,0.121,0.4598,,0.132,0.11,,0.088,0.0638,0.1782,,Int2SE,,0.01056,0.0704,,,,2.31,0.1958,0.1936,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x3,pyroxene,,,,,,,,,,,,,,,0,0,,,,1860000,Stoichiometric,Si29,22,42.636,0.3102,15.884,5242.6,104676,88704,72576,241.78,8841.8,6424,10.516,34.98,132.88,1115.4,1993.2,183920,11.792,318.12,,7.854,59.62,32.032,,<0.924,8.668,80.146,1.4762,4.004,0.066,<0.077,,,,,,,6.072,182.6,0.8844,1.5994,0.1584,0.6138,0.0748,0.1496,,0.02288,0.1606,0.0462,0.2134,,0.02332,,0.01738,0.0616,,,,3.014,0.1298,0.1914,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x4,pyroxene,,,,,,,,,,,,,,,0,0,,,,1760000,Stoichiometric,Si29,22,56.914,0.3366,17.952,4569.4,106480,90266,73854,277.2,7931,8624,10.846,24.42,154.88,1207.8,2107.6,187880,14.894,346.72,,23.76,44,32.362,,<0.88,7.898,88.44,1.5048,5.214,0.1012,,,,,,,,6.798,116.82,0.8448,1.7798,0.1496,0.6754,,0.1914,0.132,0.02662,0.1408,0.0704,0.2068,,0.03234,,0.04114,0.1232,,,,2.112,0.231,0.2596,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x5,pyroxene,,,,,,,,,,,,,,,0,0,,,,1710000,Stoichiometric,Si29,22,38.698,0.2112,14.916,4864.2,105094,88880,72720,242.88,8998,7062,7.678,15.18,163.68,747.56,1953.6,193600,15.378,503.8,,7.854,2046,32.45,,<0.88,8.338,77.44,1.309,2.662,0.0462,Int2SE,,,,,,,6.138,80.96,0.66,1.4212,0.132,0.528,,0.187,0.0748,0.02728,0.2376,0.02596,0.0792,,0.02222,,0.00924,0.044,,,,2.508,0.1518,0.1782,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x6,pyroxene,,,,,,,,,,,,,,,0,0,,,,1840000,Stoichiometric,Si29,22,35.53,0.3014,13.86,5495.6,106480,89188,72972,172.04,8450.2,7150,10.142,22.22,197.12,878.24,1955.8,183700,11.88,381.26,,5.588,53.9,31.988,,<0.77,7.48,75.46,1.1902,3.322,0.055,,,,,,,,4.114,189.86,0.5434,1.1528,0.099,0.4224,0.0506,0.1408,0.1188,0.02156,0.2156,0.03828,0.1364,,0.01892,,0.02244,0.1408,,,,3.124,0.2156,0.1298,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x7,pyroxene,,,,,,,,,,,,,,,0,0,,,,1860000,Stoichiometric,Si29,22,38.852,0.33,15.818,6204,106260,84920,69480,424.6,9187.2,7436,11.77,21.12,130.24,605.44,1881,181060,12.166,337.48,,9.24,701.8,32.78,,<0.902,8.58,61.842,1.3794,3.19,0.02552,,,,,,,,3.96,75.9,0.9174,2.1956,0.2354,1.122,0.1804,0.176,0.2552,0.03256,0.1738,0.0572,0.1518,,0.01166,,0.0242,Int2SE,,,,2.134,0.2794,0.1562,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x8,pyroxene,,,,,,,,,,,,,,,0,0,,,,1740000,Stoichiometric,Si29,22,455.62,,52.14,4798.2,130240,92620,75780,249.04,6437.2,4114,7.942,72.16,139.7,467.06,4050.2,164340,11.044,314.38,,4.356,31.02,24.816,,<1.012,8.668,64.306,1.5818,2.068,0.0616,Int2SE,,,,,,,6.644,64.9,0.7876,1.5268,0.121,0.5302,,0.1782,0.1496,,0.11,0.0528,0.1914,,0.01892,,0.0088,0.1144,,,,2.134,0.066,0.3388,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,x9,pyroxene,,,,,,,,,,,,,,,0,0,,,,2335000,Stoichiometric,Si29,22,98.34,0.1716,3.806,9908.8,120560,80960,66240,150.04,84722,<220,6.49,42966,219.34,86.9,895.4,66132,57.068,797.94,,0.99,135.08,22.11,,<0.792,297.44,36.432,0.01914,21.516,25.762,,,,,,,,1.9536,2956.8,0.01386,,,,,0.0748,,,,,,,,,,0.352,,,,0.4598,,0.01364,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Talnakh,OYG-2 1077.2,2,spinel,silicate,bdl,bdl,1.412462,11.326901,bdl,10.832564,23.690222,0.7,6.041218,0.42,40.981197,,95.404563,5.294923803,31.85479751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1077.2,3,spinel,silicate,bdl,bdl,1.677298,bdl,bdl,bdl,15.170775,0.57,10.144297,3.87,65.210265,,96.642635,#VALUE!,50.68811893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1077.2,35,spinel,silicate,bdl,bdl,1.82443,bdl,bdl,bdl,10.069371,0.48,8.443272,2.28,72.971138,,96.06821,#VALUE!,56.72066693,81900,,,,EDS IS,Fe57,56.7,,,,,,16600,19000,,,,1.12,57200,2925,74400,19100,,22,863,,0.66,3300,63.1,,Below LOD,,24,0.191,4.55,12.19,,,,,,,13.52,,,0.43,0.51,,,,,,,,,,,,,,0.156,,,,,,,GSD-2g,35,9,BandK2000_chromite
This Study,Norilsk,Talnakh,OYG-2 1077.2,36,spinel,silicate,bdl,bdl,1.520358,bdl,bdl,bdl,9.669059,0.48,11.041202,2.31,71.877465,,96.898084,#VALUE!,55.87055188,105300,,,,EDS IS,Fe57,50,,,,,,7230,1430,,,,0.67,54200,2701,50000,15400,,10.29,689,,0.53,2265,54.2,,Below LOD,,0.43,0.067,9.16,14.89,,,,,,,10.93,,,,0.022,,,,,,,,,,,,,,0.256,,,,,,,GSD-2g,35,9,BandK2000_chromite
This Study,Norilsk,Talnakh,OYG-2 1077.2,37,spinel,silicate,bdl,2.542443,5.326157,0.36473,bdl,bdl,4.937174,0.46,28.041147,0.81,54.483855,,96.965506,0.170498317,42.35045084,72900,,,,EDS IS,Fe57,42.3,,,,,,29980,1460,,,,1.2,28950,2242,173800,5430,,199.6,469,,0.52,2150,55,,Below LOD,,0.155,,6.2,3.11,,,,,,,6.19,,,,,,,,,,,,,,,,,,0.114,,,,,,,GSD-2g,35,9,BandK2000_chromite
This Study,Norilsk,Talnakh,OYG-2 1077.2,38,spinel,silicate,bdl,6.813346,17.626344,bdl,bdl,bdl,1.478073,0.67,39.577192,0.58,32.736584,,99.481539,#VALUE!,25.44623708,33000,,,,EDS IS,Fe57,25.5,,,,,,92200,4100,,,,8.03,8080,4090,250900,3413,,250,285.6,,1.3,1433,63.1,,Below LOD,,3.3,0.31,2.44,0.12,,,,,,,1.57,,,0.196,0.53,,,,,,,,,,,,,,0.091,,,,,,,GSD-2g,35,9,BandK2000_chromite
This Study,Norilsk,Talnakh,OYG-2 1077.2,41,spinel,silicate,bdl,bdl,2.05984,bdl,bdl,bdl,14.329094,0.53,12.391713,3.4,64.463623,,97.174269,#VALUE!,50.10775204,200600,,,,EDS IS,Fe57,50.1,,,,,,9972,1968,,,,5.47,84800,2896,99560,27890,,28.4,159.3,,5.1,3654,60.2,,Below LOD,,1.46,0.199,227.1,29.46,,,,,,,13.6,,,0.137,0.291,,,,,,,,,,,,,,5.42,,,,,,,GSD-2g,50,9,BandK2000_chromite
This Study,Norilsk,Talnakh,OYG-2 1077.2,42,spinel,silicate,bdl,1.416935,3.609624,bdl,bdl,bdl,6.404982,0.33,34.020509,0.59,53.085215,,99.457265,#VALUE!,41.2632841,78500,,,,Stoichiometric,Fe57,50,,,,,,12920,3440,,,,4.95,73000,3010,124800,25530,,56.1,174.3,,8.7,4560,64.1,,Below LOD,,2.95,0.049,157.2,20.6,,,,,,,10.84,,,0.146,0.207,,,,,,,,,,,,,,3.94,,,,,,,GSD-2g,35,9,BandK2000_chromite
This Study,Norilsk,Talnakh,OYG-2 1077.2,61,spinel,,,,,,,,,,,,,,,0,0,12960000,,,,Stoichiometric,Fe57,40,,,,,338,6196,9000,,,,5.308,,1570,26600,9064,,2.016,467.2,435.2,1.424,1704,45.64,,,,,1.392,,,,<0.0352,<0.000000396,<0.016,<0.0092,Int2SE,,,,3.88,,,,,,,,,,,,,,,,<0.0148,<0.076,<0.048,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1077.2,62,spinel,,,,,,,,,,,,,,,0,0,13120000,,,,Stoichiometric,Fe57,40,,,,,448,6460,2996,,,,2.232,,1500.8,24520,11204,,2.332,511.2,462.8,2.56,2048,48.84,,,,,0.244,,,,<0.0296,<0.0172,<0.0224,<0.0284,Int2SE,,,,0.828,,,,,,,,,,,,,,,,<0.0104,<0.068,<0.04,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1077.2,80,spinel,,,,,,,,,,,,,,,0,0,13210000,,,,Stoichiometric,Fe57,40,,,,,1008,5488,2428,,,,0.36,,1544,40600,11004,,12.32,701.2,614,1.112,1585.6,41.16,,,,,0.054,,,,<0.0192,<0.0048,<0.0252,Int2SE,<0.164,,,,0.0608,,,,,,,,,,,,,,,,<0.0104,<0.116,<0.0216,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1077.2,84,spinel,,,,,,,,,,,,,,,0,0,12530000,,,,Stoichiometric,Fe57,40,,,,,5192,7108,1364,,,,3.484,,1373.6,64840,7204,,78.88,544.8,446.4,Int2SE,1600.4,37.72,,,,,0.0112,,,,<0.0284,<0.0056,<0.00000248,<0.0176,<0.184,,,,0.0272,,,,,,,,,,,,,,,,<0.0104,<0.12,<0.064,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1077.2,98,spinel,,,,,,,,,,,,,,,0,0,8510000,,,,Stoichiometric,Fe57,40,,,,,10432,26600,4008,,,,5.536,,2745.2,157000,4504,,129.64,203.6,167.6,1.216,1883.2,59.08,,,,,0.168,,,,<0.064,<0.004,<0.0364,<0.0288,<0.132,,,,0.228,,,,,,,,,,,,,,,,<0.0168,<0.124,<0.108,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1077.2,103,spinel,,,,,,,,,,,,,,,0,0,11080000,,,,Stoichiometric,Fe57,40,,,,,2476,9404,1036,,,,6.04,,2306,77880,18152,,45,211.6,185.2,0.52,2470.4,46.52,,,,,,,,,0.0312,<0.00308,Int2SE,<0.0236,<0.228,,,,,,,,,,,,,,,,,,,,<0.0288,<0.116,<0.064,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1077.2,109,spinel,silicate,bdl,1.447082,0.441394,bdl,bdl,bdl,50.387911,bdl,bdl,1.29,46.659885,,100.226273,#VALUE!,36.26885736,5320000,,,,EDS IS,Fe57,36.3,,,,,10142.22,264.99,1513.71,,,,6.0984,,380.424,147.741,14255.01,,34.0494,20.2191,18.15,1.6698,281.325,0.63888,,,,,0.29403,,,,<0.05445,<0.0000006171,<0.06171,0.027951,<0.363,,,,2.20704,,,,,,,,,,,,,,,,<0.07623,<0.20691,<0.17061,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1077.2,111,spinel,,,,,,,,,,,,,,,0,0,11330000,,,,Stoichiometric,Fe57,40,,,,,6216,11612,2024,,,,8.08,,3104,46400,11820,,45.08,222.4,192,0.416,1672,43.76,,,,,0.132,,,,<0.084,<0.00000052,<0.0132,<0.0316,<0.236,,,,0.56,,,,,,,,,,,,,,,,<0.0124,<0.128,<0.04,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1209.1,10,apatite,,bdl,2.050033,3.276126,bdl,bdl,bdl,6.702649,0.88,18.57726,0.38,64.92633,,96.792399,#VALUE!,50.46741547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,11,carbonate,,0.214587,bdl,bdl,0.29381,bdl,50.919171,bdl,bdl,bdl,bdl,0.462708,,97.028558,0.137345737,0.359664205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,12,carbonate,,0.214587,bdl,bdl,0.253285,bdl,52.989802,bdl,bdl,bdl,bdl,bdl,,100.773315,0.118401739,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,36,orthopyroxene,,bdl,27.544811,1.02992,53.341799,bdl,1.795227,0.626128,bdl,0.257731,0.34,13.071498,,98.007114,24.93539594,10.16051147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,8,plagioclase,,2.483078,bdl,31.731343,48.357152,bdl,16.055043,bdl,bdl,bdl,bdl,0.641481,,99.268097,22.60525056,0.498624951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,9,pyroxene,,0.255461,15.938004,2.923011,50.717768,bdl,20.543111,0.51322,bdl,1.030925,bdl,5.99417,,97.915669,23.70875467,4.659284881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,33_1_rim,pyroxene,,0.510921,15.847562,0.627761,53.402587,bdl,23.235952,0.236081,bdl,0.309277,bdl,4.78482,,98.954962,24.96381217,3.719253789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,33_2,pyroxene,,0.286116,15.86766,1.206478,53.35193,bdl,23.225751,bdl,bdl,0.432988,0.24,4.97411,,99.585034,24.94013182,3.866389429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,33_3,pyroxene,,0.296334,16.631398,2.677792,51.143286,bdl,20.655313,0.523484,bdl,1.010306,bdl,5.931074,,98.868987,23.90766922,4.610240187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,33_4,pyroxene,,0.275898,16.370119,2.442382,51.649856,bdl,21.042918,0.502955,bdl,0.938141,0.22,5.626107,,99.068377,24.1444727,4.373188496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,33_5,pyroxene,,0.265679,16.561054,2.393338,51.781564,bdl,20.889916,0.328461,bdl,0.845358,bdl,5.69972,,98.76509,24.20604151,4.430408084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,33_6,pyroxene,,0.214587,16.028447,2.187354,49.846468,bdl,20.267707,0.348989,bdl,0.793812,0.21,5.384237,,95.281601,23.30145288,4.185182277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Talnakh,OYG-2 1209.1,1,spinel,,,,,,,,,,,,,,,0,0,11110000,,,,Stoichiometric,Fe57,40,,,,,15520,11892,2788,,,,11.44,,4220,90840,3076,,234.8,2148,2012,200,648.4,66.88,,,,,0.0608,,,,0.072,0.0148,0.1,0.2,Int2SE,,,,0.196,,,,,,,,,,,,,,,,<0.0124,<0.096,<0.064,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
This Study,Norilsk,Talnakh,OYG-2 1209.1,7,spinel,,,,,,,,,,,,,,,0,0,10850000,,,,Stoichiometric,Fe57,40,,,,,10820,15392,1520,,,,5.132,,4128,99200,3032,,178.6,1360,1224,2.56,551.6,70.44,,,,,0.144,,,,<0.0228,<0.00296,<0.00000112,<0.0212,Int2SE,,,,0.148,,,,,,,,,,,,,,,,<0.018,<0.1,<0.048,,,,GSD-2G & FeS-5,65,9,Kharaelakh-Talnakh_65um
